UCSC_RefGene_Name	probe_id	pt_113N	pt_113T	pt_116N	pt_116T	pt_119N	pt_119T	pt_122N	pt_122T	pt_125N	pt_125T	pt_129N	pt_129T	pt_133N	pt_133T	pt_134N	pt_134T	pt_135N	pt_135T	pt_137N	pt_137T	pt_138N	pt_138T	pt_140N	pt_140T	UCSC_RefGene_Group
TMEM184B	cg02007090	0.030943299	0.038776163	0.038749257	0.043865969	0.044167304	0.037623066	0.037696337	0.024132299	0.041307882	0.049527153	0.041144533	0.030672079	0.021977217	0.044974531	0.038179975	0.037072422	0.041338093	0.041056465	0.039882971	0.032609259	0.027770665	0.020621293	0.034183508	0.041145296	TSS200
TMEM184B	cg02100011	0.833503159	0.880140564	0.818945087	0.733357341	0.839869431	0.87044724	0.832259676	0.763294893	0.782539465	0.881444943	0.776794645	0.771530799	0.831524985	0.867870697	0.703824501	0.882784947	0.792248241	0.872017121	0.811796317	0.880356196	0.777528677	0.796781716	0.8168436	0.859160506	Body
TMEM184B	cg05565052	0.464568735	0.496085577	0.494893071	0.620500827	0.52070517	0.736009387	0.592936256	0.770399324	0.488189647	0.377108109	0.519891172	0.774690424	0.544615043	0.571806397	0.438857649	0.713374586	0.523539613	0.605818295	0.587997021	0.65284068	0.465817994	0.790024425	0.443922263	0.387446403	TSS1500
TMEM184B	cg06456983	0.059175493	0.076792659	0.041695436	0.08874215	0.083453383	0.038256471	0.072944032	0.072836311	0.078080196	0.071259234	0.075646866	0.038050071	0.093075863	0.081944203	0.086339176	0.081019641	0.073003843	0.047754655	0.087013461	0.057781122	0.105272726	0.088784433	0.098600408	0.104567624	TSS200
TMEM184B	cg09984479	0.589141282	0.654755078	0.480872382	0.387366371	0.610833872	0.683348438	0.707645714	0.382698697	0.532465825	0.609022375	0.611013134	0.393121267	0.591117766	0.632706139	0.490722808	0.639110954	0.575481996	0.664411159	0.670491413	0.577104484	0.540720245	0.357807128	0.564255706	0.442602484	Body
TMEM184B	cg13773209	0.055482843	0.039333186	0.04069327	0.026386386	0.041165337	0.043118135	0.05655587	0.032472418	0.051326783	0.040513399	0.030737849	0.04352353	0.03981838	0.043070506	0.040600672	0.047221663	0.045904152	0.032692341	0.033797256	0.037249003	0.04977414	0.045872295	0.05061399	0.042799168	TSS200
TMEM184B	cg15303472	0.022679293	0.03012148	0.027123349	0.030779193	0.025532322	0.020776887	0.025667923	0.029407732	0.031527144	0.034780568	0.024254153	0.02902328	0.032602828	0.027719259	0.038047388	0.039470047	0.029484311	0.017156238	0.037213784	0.029599127	0.038176391	0.034364197	0.019931641	0.03983426	1stExon
TMEM184B	cg15558090	0.062319283	0.0679354	0.064579935	0.048341769	0.066538988	0.048004327	0.048471499	0.050382626	0.064317746	0.071077425	0.065378675	0.057141148	0.062833908	0.048905257	0.063963048	0.054180484	0.045091125	0.058145051	0.063989174	0.059422025	0.051410357	0.047576976	0.049781294	0.023783355	TSS200
TMEM184B	cg15789789	0.70391754	0.834218678	0.673234135	0.825078475	0.716556765	0.832751807	0.832113207	0.84479479	0.711888326	0.854326516	0.773373766	0.842359123	0.790223803	0.839540078	0.653604357	0.848149578	0.772997835	0.819281539	0.750201877	0.864340373	0.670834253	0.885166149	0.590959449	0.884792788	5'UTR
TMEM184B	cg16070444	0.052454703	0.035155739	0.034094899	0.048694412	0.059982164	0.039666009	0.058842744	0.049777383	0.037379766	0.053334736	0.054604725	0.047054297	0.04134582	0.044831535	0.054851353	0.055147603	0.051273583	0.054447506	0.06452219	0.049172935	0.047408054	0.057461467	0.045068274	0.048121132	5'UTR
TMEM184B	cg17603184	0.066567244	0.047934771	0.051291534	0.04407915	0.03532803	0.042580158	0.039862592	0.046322049	0.043377997	0.05103604	0.042886897	0.046907328	0.054122429	0.04695533	0.042140423	0.056703953	0.039386176	0.052099467	0.041495388	0.043455391	0.043967578	0.059685915	0.04896325	0.046083081	TSS1500
TMEM184B	cg18396403	0.715955226	0.661451239	0.668515633	0.589495394	0.670732742	0.330703501	0.38778937	0.683466245	0.591061109	0.721249695	0.462892069	0.594060063	0.433910613	0.582915726	0.637839857	0.424559195	0.641420787	0.5668059	0.457305656	0.761582311	0.510353754	0.542554849	0.520609355	0.745915961	3'UTR
TMEM184B	cg24687723	0.032103065	0.025790572	0.023005097	0.029120518	0.025103866	0.021113207	0.035676873	0.021812862	0.02714028	0.032929999	0.043631754	0.030272235	0.032217484	0.033501637	0.041193755	0.031093539	0.026929274	0.027519575	0.032189312	0.027266584	0.030392668	0.028946902	0.035564893	0.038103663	TSS200
TMEM184B	cg26471467	0.025475482	0.051623133	0.036172728	0.043036344	0.043077944	0.026851982	0.040146168	0.033555532	0.041680616	0.04390268	0.034711504	0.025888674	0.033929717	0.042346001	0.036671122	0.029407732	0.041069844	0.034738552	0.040206797	0.051156385	0.053479551	0.038191597	0.031628719	0.050759581	TSS200
TMEM184B	cg26496917	0.030612719	0.038695803	0.035416165	0.033292511	0.02869136	0.047150096	0.024310769	0.031349925	0.035011905	0.033784122	0.026430924	0.029160955	0.028544336	0.03336265	0.0448518	0.036615443	0.029978963	0.047531226	0.034134756	0.033993283	0.043729947	0.035126346	0.03184805	0.035026663	1stExon
DDX17	cg02917540	0.909607939	0.91744837	0.893859644	0.858024071	0.917099108	0.875865264	0.910120037	0.914203531	0.893376908	0.891571539	0.926342321	0.9129122	0.90604321	0.915622308	0.898792315	0.931107919	0.911905053	0.908511265	0.915900772	0.903416983	0.920034722	0.887969539	0.897891394	0.913975886	Body
DDX17	cg03373091	0.092354501	0.077451173	0.078144265	0.072465443	0.076898646	0.05800178	0.080629452	0.067296407	0.07494442	0.068312937	0.067502917	0.071326383	0.068482727	0.057927497	0.075218321	0.07111626	0.070499722	0.055251613	0.060984076	0.057357998	0.061073776	0.053297138	0.056377129	0.06469372	TSS200
DDX17	cg03640568	0.040616158	0.054184734	0.042077894	0.046232756	0.054735069	0.056482241	0.058704483	0.042992351	0.063824639	0.047224472	0.041926845	0.039544437	0.032141965	0.028029587	0.032718818	0.043870369	0.040757002	0.051346428	0.046413119	0.050194365	0.057379074	0.055685408	0.067096407	0.052897626	TSS1500
DDX17	cg03952488	0.113077485	0.077288104	0.108374449	0.127618634	0.142057869	0.074001273	0.113322769	0.084968282	0.078339956	0.105575441	0.078708775	0.089106458	0.113943606	0.09266026	0.095187879	0.086170678	0.06866536	0.097353499	0.082336072	0.134050093	0.117258428	0.101255535	0.153375482	0.101164555	Body
DDX17	cg05265234	0.918405182	0.891743573	0.906634457	0.926150945	0.903030816	0.912955699	0.932999555	0.923506158	0.68335325	0.903507919	0.941839384	0.932926337	0.917238987	0.923465088	0.924019796	0.926509762	0.940867277	0.923200658	0.915469352	0.921421232	0.530751067	0.932980483	0.523224714	0.938800445	5'UTR
DDX17	cg08522428	0.049245287	0.036155507	0.039145907	0.053156143	0.064712957	0.083702053	0.045394328	0.028098143	0.036151627	0.048319115	0.038399419	0.046334741	0.042562173	0.039250919	0.044523019	0.040314548	0.049509847	0.064729795	0.04382579	0.047841164	0.025707319	0.030698191	0.033569552	0.036004841	TSS200
DDX17	cg10546888	0.641200935	0.757103684	0.626507188	0.763340716	0.659788764	0.696436221	0.522194598	0.754938974	0.535223943	0.841618946	0.53992166	0.745654421	0.564154343	0.67498321	0.655972565	0.787638384	0.652550239	0.653681719	0.524153727	0.801239087	0.467210318	0.722235885	0.474413646	0.805089423	Body
DDX17	cg12891197	0.033181208	0.044139557	0.034925096	0.028715976	0.048951462	0.042308824	0.037648458	0.046382067	0.036831399	0.038433739	0.042505348	0.019503288	0.024467773	0.023655928	0.021027075	0.035355596	0.046716866	0.025352606	0.040890253	0.038756612	0.036524736	0.023280683	0.043220377	0.023272282	TSS200
DDX17	cg13604020	0.032158021	0.056591405	0.040679906	0.04747147	0.057933318	0.046945051	0.032221452	0.095553558	0.034548461	0.110671295	0.035536104	0.248247916	0.036535344	0.036976668	0.046868763	0.046521429	0.037199697	0.032128198	0.041250672	0.042066399	0.047236221	0.022060993	0.050257335	0.417948669	TSS1500
DDX17	cg15641675	0.088006357	0.071006418	0.094869558	0.105042622	0.071576769	0.055649867	0.089918935	0.085861601	0.075378163	0.058211186	0.085354829	0.09710803	0.076595513	0.065288952	0.085482107	0.095327694	0.09312091	0.077477475	0.087081175	0.121753707	0.070966955	0.079170331	0.090669499	0.077070877	5'UTR
DDX17	cg15906007	0.644997589	0.663178144	0.590674825	0.6904839	0.633530879	0.613230333	0.39361818	0.696333778	0.496058182	0.813354557	0.403370357	0.684059031	0.443428683	0.563974625	0.616530845	0.571378979	0.616355857	0.54921521	0.442904632	0.815926684	0.509192986	0.692321598	0.489029613	0.81099223	Body
DDX17	cg16774942	0.041213656	0.0362966	0.043568072	0.03409052	0.040497516	0.016211452	0.048947559	0.040139274	0.042686195	0.052497232	0.041384524	0.045251074	0.034902759	0.040619355	0.039491877	0.034427171	0.038910256	0.045335201	0.055546865	0.054323608	0.048439733	0.030700699	0.034830172	0.039668372	Body
DDX17	cg17380128	0.076655372	0.053688062	0.048448962	0.047580154	0.068508415	0.038590427	0.057133378	0.059249636	0.04757555	0.064921525	0.049966547	0.055190411	0.05809431	0.042070685	0.058836735	0.062371758	0.051791004	0.041108274	0.04953165	0.062808523	0.053745051	0.050965589	0.051647122	0.098177635	TSS1500
DDX17	cg18897345	0.882493651	0.917930324	0.911464416	0.912572344	0.880756754	0.837082809	0.862590299	0.867199401	0.893298334	0.890565193	0.896087083	0.908630342	0.922877222	0.924059908	0.89137482	0.915656399	0.882827529	0.903037997	0.86852383	0.875699286	0.899335303	0.896126565	0.914190055	0.89663641	Body
DDX17	cg20012172	0.0537416	0.065387757	0.051433256	0.057586605	0.064587159	0.049503098	0.038225817	0.05398956	0.049199505	0.03116881	0.053990244	0.05996422	0.055304782	0.049185549	0.050250239	0.041761052	0.057194983	0.036822163	0.058124882	0.067378576	0.045463191	0.03915665	0.041597802	0.03847675	TSS1500
DDX17	cg20715219	0.032812383	0.032849058	0.035194359	0.037315023	0.044156034	0.033265103	0.033322867	0.032332233	0.031076306	0.037749339	0.039605932	0.028252984	0.033931846	0.031800624	0.035597012	0.041307882	0.040332207	0.034518251	0.032279683	0.028910026	0.023172059	0.03507253	0.04506383	0.033820966	5'UTR
DDX17	cg22147449	0.039908979	0.031742944	0.047919227	0.047005531	0.032935082	0.042846075	0.038977929	0.029821408	0.031199739	0.040599332	0.040421181	0.041208404	0.039358072	0.045044671	0.024152461	0.02742124	0.032771737	0.0385581	0.034497867	0.048706159	0.032464717	0.034557203	0.030376028	0.033278435	TSS200
DDX17	cg22576083	0.601136634	0.893414267	0.757843008	0.859740199	0.686677455	0.898825763	0.860387723	0.863959477	0.755102559	0.858618271	0.842661189	0.895270236	0.807508889	0.890159449	0.716477298	0.902367553	0.840972082	0.863271536	0.857807074	0.845755235	0.739068019	0.853695087	0.750148759	0.857917229	Body
DDX17	cg26076280	0.844663847	0.890788423	0.790273018	0.859716116	0.813031229	0.894557007	0.855692072	0.891978074	0.82180507	0.914528693	0.831542467	0.919963878	0.836722137	0.875960513	0.759784056	0.914404486	0.857473072	0.897162123	0.840129916	0.861710033	0.777764575	0.909945532	0.822930457	0.849226878	Body
DDX17	cg27416957	0.830446986	0.883794435	0.843595047	0.8617246	0.841540521	0.87874015	0.891560914	0.896994657	0.779484183	0.899242106	0.867588193	0.891910833	0.856765277	0.869531287	0.833391427	0.912069701	0.85390274	0.898008339	0.857046906	0.891446736	0.697782477	0.891236296	0.634247071	0.892087503	Body
ADSL	cg01604611	0.051644747	0.058636908	0.073205869	0.056050778	0.067658303	0.095153949	0.06877265	0.064004824	0.062260976	0.072252089	0.057375382	0.058326115	0.052021164	0.057349798	0.072215742	0.063984264	0.064281969	0.078271675	0.059972325	0.050180477	0.039468299	0.048145262	0.037827226	0.064790087	TSS1500
ADSL	cg01665846	0.077845238	0.062874187	0.071058867	0.07397149	0.07126446	0.089269976	0.069288882	0.062007787	0.076204382	0.070647748	0.067477406	0.064739993	0.069273565	0.076102177	0.090478529	0.069970998	0.078797949	0.063160013	0.096058386	0.073060001	0.085562294	0.073263192	0.074820499	0.068725066	TSS1500
ADSL	cg01844324	0.085586555	0.069031242	0.063992218	0.091713132	0.081448277	0.10504979	0.091307193	0.103923358	0.103215209	0.076330093	0.073913183	0.101065327	0.05919102	0.088859891	0.083034911	0.098062814	0.104228588	0.089805385	0.100805898	0.109944242	0.070201542	0.069435314	0.079393831	0.084313452	TSS1500
ADSL	cg01989157	0.059135454	0.081034216	0.078558458	0.076441433	0.099970888	0.082712461	0.10385728	0.095023442	0.060459359	0.083986779	0.058511383	0.084642326	0.09309687	0.090845272	0.057512824	0.06412757	0.086208993	0.08508234	0.09441542	0.082228663	0.0980034	0.089555042	0.101815663	0.112148314	1stExon
ADSL	cg13430425	0.036803292	0.039706432	0.055166063	0.044342383	0.042864896	0.037579041	0.051143265	0.051116802	0.044571688	0.055442375	0.038211176	0.036569935	0.055841979	0.067521064	0.047013327	0.053358397	0.048153138	0.051149078	0.044713355	0.0520717	0.053000134	0.052593732	0.041028252	0.049275138	1stExon
ADSL	cg19149454	0.045632927	0.042508224	0.049816642	0.052083795	0.060044612	0.054194287	0.060157026	0.052376802	0.047670218	0.052795685	0.044921249	0.045891813	0.048818655	0.054123685	0.052229785	0.043725544	0.044500635	0.042948311	0.066166673	0.069248594	0.062870431	0.054236521	0.054252833	0.086317207	TSS200
ADSL	cg21365903	0.057763476	0.062492573	0.053584764	0.070700285	0.072929705	0.070170046	0.092636945	0.068661954	0.067436473	0.057344584	0.070910622	0.063410924	0.084643873	0.049066228	0.066380252	0.069191592	0.051499365	0.060322434	0.0834256	0.07470512	0.064992112	0.063896457	0.078756399	0.072051073	Body
ADSL	cg24300216	0.922045073	0.923091522	0.912498404	0.894414648	0.937075455	0.908066676	0.883509598	0.895855036	0.909034231	0.901569818	0.917262524	0.914940563	0.913439709	0.918174864	0.910487736	0.915456554	0.907072943	0.903510683	0.905655554	0.93410401	0.919272037	0.912287896	0.918193714	0.919433534	Body
ADSL	cg25636159	0.818083567	0.872584894	0.810181278	0.827526753	0.815506952	0.846903782	0.827633525	0.818702902	0.803418555	0.789246866	0.804187141	0.812198468	0.842183921	0.79756418	0.704797692	0.849063489	0.635013102	0.69913604	0.786886765	0.892796133	0.863107289	0.803755124	0.855023766	0.857482545	Body
ADSL	cg25784395	0.07290616	0.093913088	0.074933134	0.057533966	0.079945368	0.071347836	0.081187183	0.055975446	0.056694097	0.060170113	0.075599129	0.071774488	0.065150502	0.07152768	0.079063612	0.048939213	0.064722129	0.053995149	0.070430009	0.070149289	0.055976166	0.056652789	0.082417739	0.061160662	Body
ADSL	cg27304757	0.124538684	0.0885512	0.092232726	0.103111834	0.126662804	0.101126322	0.110202704	0.10548439	0.097790407	0.099405569	0.087034225	0.096957836	0.124289624	0.106167605	0.088836185	0.112505147	0.095320696	0.103693041	0.097747474	0.117744316	0.104367962	0.115636453	0.106465029	0.088456333	TSS200
ADSL	ch.22.707968R	0.033924334	0.04834106	0.042926099	0.049084475	0.047538611	0.036392142	0.040779108	0.049256584	0.04464561	0.055102138	0.043142161	0.047263423	0.040541901	0.042337571	0.031903489	0.029971302	0.038854611	0.035004025	0.040878335	0.045903371	0.038411191	0.036419661	0.036683984	0.045838398	Body
SCUBE1	cg00238182	0.894750666	0.65845288	0.905277433	0.850176792	0.880888859	0.87679021	0.875267999	0.752666207	0.878812743	0.539653042	0.827150971	0.847265827	0.891297222	0.75673155	0.886511219	0.77120034	0.820142125	0.838215976	0.825268978	0.796997683	0.883575089	0.718521156	0.88968116	0.641470986	Body
SCUBE1	cg01237056	0.361045345	0.52448236	0.341540683	0.572137851	0.427495389	0.467919642	0.424010072	0.53886332	0.392073002	0.754095708	0.47426726	0.651278288	0.319801159	0.468755329	0.402341619	0.667221555	0.543018378	0.494131122	0.443889955	0.660176048	0.383608845	0.613706481	0.401597381	0.633272503	TSS1500
SCUBE1	cg03007121	0.927536036	0.858111703	0.947047346	0.940993581	0.944952011	0.934193737	0.917899544	0.899227427	0.938869503	0.855853311	0.901422663	0.906337373	0.936001775	0.88191126	0.943981909	0.871051217	0.92864835	0.927750253	0.925650832	0.939683682	0.93444516	0.931564018	0.934545816	0.895010711	Body
SCUBE1	cg03856973	0.535721194	0.55732688	0.473562444	0.691913325	0.508562472	0.478037155	0.565828762	0.730806172	0.484548104	0.607359495	0.555981447	0.741653172	0.520155952	0.553655416	0.491836137	0.654597401	0.628034566	0.552164402	0.55347527	0.34123589	0.49523955	0.515994581	0.518738892	0.360784215	TSS1500
SCUBE1	cg03982609	0.746187698	0.677159546	0.702643604	0.478049104	0.702864316	0.606936751	0.695451511	0.76851974	0.798338545	0.387353825	0.775507979	0.560914647	0.708114227	0.619820454	0.807416528	0.543916998	0.783435276	0.651159491	0.721730387	0.490750029	0.824334035	0.631122077	0.832618791	0.499822659	TSS1500
SCUBE1	cg04352088	0.417441568	0.461079372	0.392877354	0.422184853	0.419337015	0.545903021	0.597278295	0.505229584	0.417227114	0.279642699	0.528726629	0.435544894	0.537928125	0.486841979	0.416937513	0.496647869	0.458229249	0.54650364	0.588268327	0.330066864	0.380708342	0.472696457	0.410851437	0.314786043	Body
SCUBE1	cg04965050	0.286043591	0.49514896	0.326771166	0.621949378	0.358333824	0.442891318	0.332483506	0.491153665	0.33505476	0.693792453	0.418788141	0.55741131	0.188690656	0.45021905	0.362887806	0.56951727	0.411306908	0.422403614	0.325861338	0.568585393	0.265301565	0.474852921	0.341475347	0.506585519	TSS1500
SCUBE1	cg05043733	0.852685669	0.578070697	0.763760757	0.804158651	0.77017744	0.595998875	0.782394604	0.64177517	0.770904503	0.444737579	0.691834856	0.462236636	0.777764575	0.558728849	0.783802775	0.571670621	0.695685384	0.628476281	0.713666584	0.673608137	0.846275365	0.366859045	0.849130292	0.520582496	Body
SCUBE1	cg05855065	0.820367857	0.712842039	0.828175389	0.858190497	0.829572804	0.797562353	0.700763487	0.822340841	0.777561387	0.609025417	0.737825017	0.860005279	0.771336083	0.757793649	0.743494499	0.695274623	0.774085585	0.811715684	0.825522663	0.773456406	0.699955981	0.699845677	0.727959165	0.646920204	Body
SCUBE1	cg07697597	0.219022587	0.369438988	0.227352909	0.572450207	0.292221614	0.333857282	0.261841289	0.534645602	0.237002497	0.723017534	0.371530676	0.616129382	0.14629763	0.348151925	0.29155198	0.626535367	0.434548265	0.382301562	0.324357088	0.551639624	0.234124066	0.601187113	0.191893172	0.287871203	TSS1500
SCUBE1	cg13341604	0.916620929	0.745673276	0.904124104	0.792278218	0.900814442	0.863768456	0.906077076	0.909007283	0.908068472	0.874427215	0.906602977	0.90270446	0.890415604	0.866690358	0.914718614	0.900756335	0.910300836	0.899585237	0.895100491	0.915986004	0.896109867	0.919068823	0.876863201	0.767354551	Body
SCUBE1	cg14721708	0.877587848	0.569966333	0.87535668	0.847669458	0.847693681	0.853960608	0.850969729	0.847320622	0.885082166	0.812519152	0.831410602	0.852025836	0.877266727	0.844593946	0.88897096	0.806317855	0.86242757	0.863678011	0.84688327	0.871785943	0.776106148	0.752262947	0.804638603	0.622732811	Body
SCUBE1	cg17524478	0.653721982	0.627884901	0.679264182	0.568310831	0.673428316	0.583369808	0.615186041	0.594482939	0.585054294	0.515412462	0.59163119	0.526081534	0.640786774	0.607947209	0.581766897	0.595810448	0.634109013	0.62110279	0.645982801	0.609862055	0.568785357	0.535904023	0.559679313	0.502683167	Body
